"","customernumber","date","salutation","title","domain","datecreated","newsletter","model","paymenttype","deliverytype","invoicepostcode","delivpostcode","voucher","advertisingdatacode","case","numberitems","gift","entry","points","shippingcosts","deliverydatepromised","deliverydatereal","weight","remi","cancel","used","w0","w1","w2","w3","w4","w5","w6","w7","w8","w9","w10","target90"
"30185",62945,"2008-11-12",0,0,12,"2008-11-12",0,3,0,0,3,"",0,"",5,3,0,1,0,0,"2008-11-13","2008-11-12",1611,0,0,0,6,3,0,0,0,0,0,0,0,0,0,1
"30186",21753,"2008-04-27",0,0,8,"2008-04-27",0,1,0,0,32,"",0,"",5,3,0,0,0,0,"2008-04-29","2008-04-28",859,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"30187",43861,"2008-06-02",0,0,9,"2008-06-02",1,3,1,1,14,"",0,"",1,1,0,1,0,0,"2008-07-01","2008-06-02",81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30188",30870,"2008-04-24",1,0,4,"2008-04-24",1,1,0,0,89,"",0,"BQ",2,1,0,0,0,1,"2008-04-28","2008-04-25",495,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"30189",892,"2008-08-02",0,0,9,"2008-08-02",0,1,0,0,76,"",0,"",2,1,0,0,0,1,"2008-08-05","2008-08-12",155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30190",19300,"2008-07-31",1,0,9,"2008-07-31",0,3,2,0,46,"",0,"",3,1,0,1,0,0,"2008-08-01","2008-07-31",358,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30191",45415,"2008-11-30",2,0,12,"2008-11-30",1,1,3,0,10,"",0,"BQ",5,3,0,0,0,0,"2009-01-15","2008-12-18",1240,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
"30192",44583,"2008-10-15",0,0,2,"2008-10-15",0,2,0,0,50,"",1,"",1,3,0,1,0,0,"2008-10-17","2008-10-16",1234,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"30193",12384,"2008-10-09",2,0,12,"2008-10-09",1,1,0,0,96,"",0,"BQ",4,2,0,0,0,0,"2008-10-10","0000-00-00",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"30194",48901,"2008-09-30",0,0,9,"2008-09-30",0,3,0,0,24,"",0,"",3,1,0,1,0,0,"2008-10-02","2008-10-01",480,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"30195",16218,"2008-06-22",1,0,8,"2008-06-19",0,2,3,0,53,"",1,"",2,1,0,1,0,0,"2008-06-24","2008-06-23",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30196",60704,"2008-11-23",1,0,9,"2008-11-23",0,3,2,0,42,"",0,"",3,1,0,1,0,0,"2008-11-25","2008-11-24",231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30197",45843,"2008-10-14",0,0,8,"2008-10-14",0,3,1,1,26,"",0,"",2,1,0,1,0,0,"2008-10-15","2008-10-14",376,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30198",66249,"2008-12-12",0,0,4,"2008-12-12",0,2,2,0,50,"",0,"",4,2,0,1,0,0,"2008-12-16","2008-12-13",491,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"30199",19409,"2008-06-08",2,0,9,"2008-06-08",0,1,2,0,67,"",1,"",3,1,0,0,0,0,"2008-06-10","2008-06-09",918,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30200",55451,"2008-12-10",1,0,9,"2008-11-15",0,1,3,0,12,"",0,"",5,1,0,0,0,0,"2008-12-24","2009-01-16",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"30201",15641,"2008-04-16",2,0,12,"2008-04-16",0,2,0,0,42,"",0,"",3,1,0,1,0,1,"2008-04-17","2008-04-16",178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30202",32777,"2008-06-26",0,0,9,"2008-06-26",0,2,1,1,47,"",0,"",2,1,0,1,0,0,"2008-06-30","2008-06-27",264,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"30203",18476,"2008-12-02",0,0,12,"2008-12-02",1,3,3,0,55,"",1,"BD",4,3,0,1,0,0,"2008-12-04","2008-12-03",1007,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0
"30204",31218,"2008-09-19",0,0,8,"2008-09-19",0,3,1,1,91,"",0,"",4,4,0,1,0,0,"2009-09-22","2008-09-20",1436,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1
"30205",13979,"2008-10-26",1,0,12,"2008-10-26",0,1,0,0,38,"",0,"",3,1,0,0,0,0,"2008-11-11","2008-12-07",476,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"30206",20898,"2008-08-15",0,0,12,"2008-08-15",0,1,1,1,38,"",0,"",4,3,0,0,0,0,"2008-08-19","2008-08-16",566,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
"30207",30046,"2008-05-16",1,0,9,"2008-05-16",0,1,0,0,12,"",0,"AE",5,1,0,0,0,0,"2008-05-29","2008-05-23",208,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"30208",7879,"2008-08-21",1,0,9,"2008-08-21",0,2,0,0,44,"",0,"",3,1,0,1,0,0,"2008-08-25","2008-08-22",635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30209",30498,"2008-08-31",0,0,9,"2008-08-31",0,1,0,0,96,"",1,"AP",1,1,0,0,0,0,"2008-09-02","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"30210",61003,"2008-07-27",1,0,5,"2008-07-27",0,1,1,1,84,"",0,"",5,1,0,0,0,0,"2008-08-11","2008-08-05",903,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"30211",46616,"2008-11-21",1,0,8,"2008-11-21",0,1,3,0,86,"",0,"",2,1,0,0,0,1,"2008-11-25","2008-11-22",145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"30212",27446,"2008-10-27",0,0,12,"2008-10-27",0,1,2,0,76,"",0,"",3,2,0,0,0,0,"2008-11-11","2008-11-04",499,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"30213",40433,"2008-05-04",1,0,4,"2008-05-04",0,1,2,0,33,"",0,"",2,1,0,0,0,0,"2008-05-06","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"30214",9970,"2008-11-26",1,0,9,"2008-11-26",1,2,2,0,44,"",1,"",4,2,0,1,0,0,"2008-11-28","2008-11-27",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"30215",14611,"2008-08-13",1,0,9,"2008-08-13",0,1,2,0,33,"",0,"",4,3,0,0,0,0,"2008-08-15","2008-08-15",1398,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"30216",44255,"2008-08-28",0,0,8,"2008-08-28",0,2,3,0,52,"",1,"",1,2,0,1,0,0,"2008-08-29","2008-08-29",225,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"30217",37400,"2008-11-30",0,0,6,"2008-11-30",0,1,0,0,79,"",0,"BQ",3,1,0,0,0,0,"2008-12-02","2008-11-30",986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30218",2220,"2008-06-02",1,0,3,"2008-06-02",0,2,1,1,45,"",0,"",4,1,0,1,0,0,"2008-07-01","2008-06-04",163,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"30219",16982,"2008-12-08",1,0,4,"2008-12-08",0,1,1,1,21,"",0,"BQ",1,1,0,0,0,0,"2008-12-10","2008-12-09",837,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30220",32740,"2008-11-19",1,1,9,"2008-11-19",0,1,3,0,75,"",1,"BD",4,2,0,0,0,0,"2008-11-21","2008-11-20",1111,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"30221",31504,"2008-10-02",0,0,0,"2008-10-02",0,2,0,0,50,"",1,"",1,1,0,1,0,1,"2008-10-03","2008-10-02",522,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30222",35018,"2008-07-17",1,0,4,"2008-07-17",0,1,1,1,24,"",0,"",3,1,0,0,0,0,"2008-07-21","2008-07-19",253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"30223",36522,"2008-07-31",0,0,4,"2008-07-31",0,1,0,0,21,"",0,"AB",3,1,0,0,0,0,"2009-08-04","0000-00-00",822,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"30224",36814,"2008-05-30",2,0,12,"2008-05-30",0,3,1,1,97,"",0,"",5,9,0,1,0,0,"2008-06-12","2008-05-31",3812,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"30225",22941,"2008-07-09",0,0,9,"2008-07-09",1,3,0,0,47,"",0,"",3,3,0,1,0,0,"2008-07-10","2008-07-10",1030,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"30226",54079,"2008-11-06",1,0,8,"2008-11-06",0,1,0,0,64,"",0,"",3,1,0,0,0,1,"2008-11-10","2008-11-07",421,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30227",38482,"2008-07-07",0,0,11,"2008-07-06",0,1,3,0,52,"",0,"",2,1,0,0,0,0,"2008-07-09","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"30228",26748,"2008-11-28",1,0,9,"2008-11-28",0,1,0,0,69,"",0,"",5,3,0,0,0,0,"2008-12-01","2008-11-29",2520,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
"30229",58272,"2008-07-11",1,0,12,"2008-07-11",0,1,2,0,21,"",0,"",4,3,0,0,0,0,"2009-07-14","2008-08-27",1022,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"30230",58857,"2008-06-22",1,1,8,"2008-06-22",1,3,3,0,46,"",0,"AQ",2,1,0,0,0,0,"2008-06-24","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"30231",49219,"2008-09-04",0,0,4,"2008-08-03",0,3,0,0,31,"",1,"",1,3,0,1,0,0,"2009-09-08","2008-09-18",936,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"30232",64819,"2008-09-20",0,0,12,"2008-09-20",0,1,0,0,22,"",1,"AX",1,1,0,0,0,0,"2008-09-23","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"30233",50316,"2008-08-20",0,0,11,"2008-08-20",0,1,2,0,27,"",0,"",4,4,0,0,0,0,"2008-08-22","2008-08-21",1064,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"30234",7286,"2008-05-27",0,0,12,"2008-05-27",0,1,0,0,6,"",0,"",3,1,0,0,0,0,"2008-05-28","2008-05-28",394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30235",9218,"2008-09-08",0,0,11,"2008-09-08",0,3,2,0,73,"",0,"",2,1,0,1,0,1,"2008-09-10","2008-09-09",269,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"30236",30181,"2008-08-11",1,0,9,"2008-08-11",0,1,2,0,96,"",1,"AH",1,1,0,0,0,0,"2008-08-13","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"30237",65853,"2008-11-05",0,0,9,"2008-11-05",0,1,0,0,85,"",0,"",2,1,0,0,0,1,"2008-11-06","2008-11-05",451,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30238",51626,"2008-04-12",1,0,8,"2008-04-12",0,1,2,0,66,"",0,"",1,1,0,0,0,0,"2008-04-15","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"30239",20774,"2008-11-17",1,0,9,"2008-11-17",0,3,0,0,63,"",0,"",4,1,0,1,0,0,"2008-11-19","2008-11-18",534,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30240",28485,"2008-10-07",0,0,12,"2008-10-07",0,3,0,0,1,"",0,"",3,1,0,1,0,0,"2008-10-09","2008-10-08",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30241",65204,"2008-07-19",0,0,12,"2008-07-19",0,1,0,0,85,"",0,"BQ",2,1,0,0,0,1,"2008-07-22","2008-07-21",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"30242",63197,"2008-09-19",0,0,9,"2008-09-19",1,1,0,0,67,"",0,"BQ",3,4,0,0,0,0,"2008-09-22","2008-09-19",2075,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1
"30243",37268,"2008-09-23",1,0,1,"2008-09-23",1,3,0,0,30,"",0,"",5,1,0,1,0,0,"2008-09-25","2008-09-24",156,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"30244",31630,"2008-07-11",2,0,12,"2008-07-11",0,2,0,0,50,"",0,"BD",5,1,0,1,0,0,"2008-07-14","2008-07-11",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30245",22894,"2008-10-22",2,0,12,"2008-10-22",0,3,0,0,55,"",0,"",3,1,0,1,0,0,"2008-10-24","2008-10-25",411,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"30246",15910,"2008-05-25",0,0,9,"2008-05-25",0,3,0,0,78,"",0,"",3,1,0,1,0,0,"2008-05-27","2008-05-26",584,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30247",2626,"2008-07-29",0,0,12,"2008-07-29",1,3,2,0,31,"",0,"",5,6,0,1,0,0,"2008-07-30","2008-07-29",1628,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"30248",8167,"2008-11-30",1,0,2,"2008-11-30",0,1,2,0,4,"",0,"",3,1,0,0,0,0,"2008-12-02","2008-12-01",804,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"30249",47922,"2008-08-26",0,0,8,"2008-08-26",0,3,0,0,30,"30",0,"",3,1,0,1,0,0,"2008-08-28","2008-08-27",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30250",52137,"2008-05-18",0,0,4,"2008-05-18",0,1,2,0,64,"",0,"BQ",4,3,0,0,0,0,"2008-05-20","2008-05-19",713,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0
"30251",30178,"2008-04-22",0,0,9,"2008-04-22",0,1,2,0,61,"",1,"CA",3,4,0,0,0,0,"2008-04-23","2008-04-22",1332,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"30252",64049,"2008-04-02",1,0,9,"2008-04-02",0,2,1,1,52,"",0,"",2,1,0,1,0,0,"2008-05-02","2008-04-02",443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"30253",51215,"2008-08-17",2,0,4,"2008-08-17",0,2,0,0,40,"",0,"",5,1,0,1,0,0,"2008-08-19","2008-08-18",821,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"30254",45246,"2008-11-17",0,0,3,"2008-11-17",0,1,3,0,83,"",0,"",4,3,0,0,0,0,"2008-12-02","2008-11-29",1156,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"30255",44750,"2008-06-03",2,0,9,"2008-06-03",1,1,2,0,53,"",0,"BQ",1,1,0,0,0,0,"2008-06-05","0000-00-00",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"30256",13174,"2008-12-22",0,0,4,"2008-12-22",0,3,1,1,23,"",0,"",4,1,0,1,0,0,"2008-12-23","2008-12-22",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30257",38788,"2008-09-18",0,0,4,"2008-09-18",0,1,0,0,61,"",1,"AR",1,1,0,0,0,0,"2008-09-19","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"30258",54292,"2008-04-15",0,0,5,"2008-04-15",0,2,1,1,50,"",0,"",4,2,0,1,0,0,"2008-04-17","2008-04-17",942,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"30259",26287,"2008-07-19",1,0,8,"2008-07-19",0,1,0,0,44,"",0,"BQ",3,7,0,0,0,0,"2008-08-01","2008-07-24",2614,0,0,6,5,2,0,0,0,0,0,0,0,0,0,1
"30260",8733,"2008-12-29",0,0,0,"2008-12-29",0,1,2,0,80,"",0,"",2,1,0,0,0,0,"2008-12-31","0000-00-00",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"30261",27172,"2008-04-07",1,0,3,"2008-04-07",0,2,1,1,52,"",0,"",2,1,0,1,0,0,"2008-04-22","2008-04-19",567,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"30262",61802,"2008-07-09",0,0,4,"2008-07-09",1,1,3,0,22,"",0,"BT",2,1,0,0,0,0,"2008-07-10","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"30263",61238,"2008-12-18",1,0,4,"2008-12-18",0,3,2,0,58,"",0,"",2,1,0,1,0,1,"2008-12-22","2008-12-19",386,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30264",16318,"2008-09-29",0,0,4,"2008-09-29",0,1,1,1,20,"",0,"",5,4,0,0,0,0,"2008-10-01","2008-09-30",311,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0
"30265",47335,"2008-04-22",0,0,5,"2008-04-22",0,1,2,0,45,"",0,"BR",3,2,0,0,0,1,"2008-04-23","2008-04-22",574,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"30266",15649,"2008-12-19",0,0,4,"2008-12-10",0,1,0,0,26,"",0,"BQ",1,1,0,0,0,0,"2008-12-23","0000-00-00",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"30267",58647,"2008-11-05",0,0,0,"2008-11-05",0,1,0,0,81,"",1,"AX",1,1,0,0,0,0,"2008-11-07","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"30268",19669,"2008-06-18",0,0,8,"2008-06-18",0,1,0,0,79,"",0,"",3,1,0,0,0,0,"2008-06-19","2008-06-18",445,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30269",43908,"2008-06-09",2,0,11,"2008-04-07",0,2,1,1,46,"",0,"",2,1,0,0,0,0,"2008-06-11","2008-06-10",229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"30270",24448,"2008-09-10",1,0,12,"2008-09-09",1,2,2,0,44,"",0,"",5,3,0,1,0,0,"2008-09-11","2008-09-10",743,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0
"30271",36458,"2009-02-09",0,0,9,"2008-12-15",1,2,1,1,40,"",0,"",2,1,0,1,0,0,"2010-02-12","2009-02-12",930,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"30272",17871,"2008-08-16",0,0,8,"2008-08-16",0,1,0,0,38,"",0,"",4,2,0,0,0,0,"2008-08-19","2008-08-18",1354,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"30273",57899,"2008-10-31",0,0,4,"2008-08-09",1,1,2,0,81,"",0,"BD",2,1,0,0,0,0,"2008-11-04","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"30274",36272,"2008-05-06",1,0,1,"2008-05-06",0,1,0,0,95,"",1,"CA",5,1,0,0,0,0,"2008-05-08","2008-05-07",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30275",53291,"2008-12-07",0,0,4,"2008-12-07",0,2,0,0,52,"",1,"",1,1,0,1,0,0,"2008-12-09","2008-12-08",526,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30276",7575,"2008-12-16",0,0,4,"2008-10-10",0,2,0,0,56,"",0,"",4,3,0,1,0,0,"2008-12-17","2008-12-16",555,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"30277",36563,"2008-09-03",0,0,9,"2008-09-03",0,2,0,0,45,"45",1,"",1,1,0,1,0,1,"2008-09-05","2008-09-04",424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30278",33685,"2008-05-07",2,0,11,"2008-05-07",1,1,0,0,70,"",0,"",3,1,0,0,0,0,"2008-05-08","2008-05-07",685,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30279",60517,"2008-04-03",1,0,5,"2008-04-03",0,2,0,0,45,"",0,"",5,7,0,1,0,0,"2008-04-07","2008-04-04",2520,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"30280",20824,"2008-09-18",2,0,12,"2008-09-18",0,1,0,0,84,"",0,"",5,1,0,0,0,0,"2009-09-22","2008-10-01",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30281",10396,"2008-07-19",0,0,4,"2008-07-19",0,1,2,0,23,"",0,"BQ",2,1,0,0,0,0,"2008-07-22","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"30282",31752,"2008-09-26",1,0,9,"2008-09-26",0,1,0,0,2,"",1,"AR",1,1,0,0,0,0,"2008-09-30","0000-00-00",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"30283",46652,"2008-09-01",0,0,9,"2008-09-01",1,2,0,0,51,"",0,"",3,1,0,1,0,0,"2009-09-04","2008-10-15",724,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"30284",13608,"2008-04-28",1,0,12,"2008-04-28",0,2,0,0,52,"",0,"",4,1,0,1,0,0,"2009-04-30","2008-07-30",968,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30285",49793,"2008-05-30",2,0,8,"2008-05-30",0,1,0,0,74,"",0,"",3,3,0,0,0,0,"2008-06-02","2008-05-31",435,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"30286",64769,"2008-07-13",1,0,0,"2008-07-13",0,3,2,0,42,"",0,"",1,1,0,1,0,0,"2008-07-15","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"30287",36216,"2008-12-14",0,0,12,"2008-12-14",0,2,0,0,44,"",1,"",1,1,0,1,0,0,"2008-12-16","2008-12-16",671,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30288",1779,"2008-12-15",0,0,12,"2008-12-15",0,1,1,1,31,"",0,"",1,1,0,0,0,0,"2008-12-17","2008-12-30",205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30289",39706,"2008-12-10",0,0,9,"2008-12-10",1,3,0,0,24,"",0,"",3,4,0,1,0,0,"2008-12-12","2008-12-11",1792,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
"30290",33456,"2008-10-17",1,0,9,"2008-10-17",1,3,0,0,21,"",0,"AQ",4,4,0,0,0,0,"2009-10-20","2008-12-03",764,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
"30291",22917,"2008-12-02",0,0,8,"2008-12-02",1,1,0,0,51,"",0,"",3,1,0,0,0,0,"2008-12-04","2008-12-03",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30292",33169,"2008-12-02",2,0,12,"2008-12-02",1,1,0,0,49,"",1,"BD",4,2,0,0,0,0,"2008-12-04","2008-12-03",1088,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"30293",37880,"2008-05-09",2,0,12,"2008-05-09",0,3,0,0,20,"",0,"",4,2,0,1,0,0,"2008-05-14","2008-05-10",667,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"30294",40912,"2008-10-26",0,0,4,"2008-10-26",0,3,1,1,34,"",0,"",1,1,0,1,0,0,"2008-10-28","2008-10-28",308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"30295",23731,"2008-06-28",1,0,10,"2008-06-28",0,1,0,0,64,"",0,"",4,1,0,0,0,0,"2009-07-01","0000-00-00",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"30296",9506,"2008-09-02",1,0,4,"2008-09-02",0,1,2,0,10,"",0,"",1,1,0,0,0,0,"2008-09-04","0000-00-00",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"30297",5774,"2008-10-08",1,0,9,"2008-10-08",0,2,0,0,31,"",1,"",1,2,0,1,0,0,"2008-10-10","2008-10-09",1170,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"30298",61380,"2008-09-30",0,0,4,"2008-09-02",1,1,3,0,56,"",1,"BD",4,2,0,0,0,0,"2008-10-02","2008-10-01",139,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"30299",42917,"2008-12-19",0,0,4,"2008-12-19",1,1,2,0,77,"",0,"",3,2,0,0,0,0,"2008-12-23","2008-12-20",398,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"30300",19258,"2008-09-13",0,0,9,"2008-09-13",0,2,0,0,50,"",0,"",3,1,0,1,0,1,"2008-09-16","2008-09-15",881,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"30301",31952,"2008-06-04",2,0,12,"2008-06-04",0,1,0,0,89,"",0,"",4,6,0,0,0,0,"2009-06-08","2008-06-04",1727,0,1,1,2,0,3,0,0,0,0,0,0,0,0,0
"30302",14755,"2008-04-28",0,0,4,"2008-04-28",0,1,3,0,45,"45",0,"",4,6,0,0,0,0,"2008-04-30","2008-04-29",3310,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
"30303",23256,"2008-12-20",0,0,12,"2008-12-20",0,1,1,1,50,"",0,"",1,1,0,0,0,0,"2008-12-23","2008-12-23",474,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"30304",5700,"2008-06-09",1,0,11,"2008-06-08",1,1,1,1,12,"",0,"",4,3,0,0,0,0,"2008-06-24","2008-06-21",900,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
"30305",20363,"2008-05-12",1,0,8,"2008-05-12",0,3,0,0,30,"",1,"",1,1,0,1,0,0,"2008-05-14","2008-05-13",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30306",28233,"2008-07-25",0,0,12,"2008-07-25",0,1,3,0,67,"67",0,"",4,3,0,0,0,0,"2008-07-29","2008-07-26",1214,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
"30307",28359,"2008-06-16",0,0,0,"2008-06-16",1,1,0,0,66,"",0,"",4,4,0,0,0,0,"2008-06-18","2008-06-20",1638,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"30308",22063,"2008-04-28",1,0,9,"2008-04-28",0,1,0,0,35,"",0,"",2,1,0,0,0,1,"2008-04-30","2008-04-29",646,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"30309",29634,"2008-12-23",0,0,9,"2008-12-23",0,3,0,0,37,"36",0,"",3,3,0,1,0,0,"2008-12-24","2009-01-07",790,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
"30310",8606,"2008-11-16",1,0,8,"2008-11-16",0,1,0,0,8,"",1,"BQ",3,2,0,0,0,0,"2008-11-18","2008-11-17",1041,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"30311",52974,"2008-08-08",0,0,9,"2008-08-08",0,3,0,0,30,"",0,"",4,3,0,1,0,0,"2008-08-12","2008-08-09",1454,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"30312",63961,"2008-12-17",0,0,5,"2008-12-17",0,1,3,0,71,"",0,"BQ",3,2,0,0,0,1,"2008-12-19","2008-12-18",349,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"30313",14833,"2008-05-16",0,0,12,"2008-05-16",0,1,2,0,44,"",0,"",2,1,0,0,0,1,"2008-05-19","2008-05-16",239,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30314",21504,"2008-06-21",0,0,9,"2008-06-21",1,2,0,0,51,"51",1,"",1,2,0,1,0,0,"2008-06-24","2008-06-23",839,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"30315",17100,"2008-10-17",1,0,9,"2008-10-17",0,1,1,1,21,"",0,"",3,1,0,0,0,0,"2008-10-20","2008-10-18",589,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
